path	prompt	old_hash	hash_a	hash_b	action	metadata_canonical	class	decision
01_core/src/compiler/layout/figure.rs	00_nucleo/prompts/compiler/layout_figure.md	49198d31	316f7d98	ed7dd7a6	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/layout/footnote.rs	00_nucleo/prompts/compiler/layout/footnote.md	d49c3c3d	9b33c6da	a8cd810a	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/layout/grid.rs	00_nucleo/prompts/compiler/layout.md	a4b2dd97	afa4a526	63cf2ae9	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/grid_cell.rs	00_nucleo/prompts/compiler/atomizacao_elementos.md	6a13ed42	0eb7d4e6	eccb5d14	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/grid_footer.rs	00_nucleo/prompts/compiler/atomizacao_elementos.md	6a13ed42	0eb7d4e6	ed19209d	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/grid_header.rs	00_nucleo/prompts/compiler/atomizacao_elementos.md	6a13ed42	0eb7d4e6	0b509432	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/grid_placement.rs	00_nucleo/prompts/compiler/layout.md	a4b2dd97	afa4a526	bb0a3bd0	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/h_space.rs	00_nucleo/prompts/compiler/atomizacao_elementos.md	6a13ed42	0eb7d4e6	7fa4d1ac	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/heading.rs	00_nucleo/prompts/compiler/layout/heading.md	41fd8b3d	7a7bd6fe	2d297d4f	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/layout/helpers.rs	00_nucleo/prompts/compiler/layout.md	a4b2dd97	afa4a526	8690aabb	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/hide.rs	00_nucleo/prompts/compiler/atomizacao_elementos.md	6a13ed42	0eb7d4e6	4b903b46	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/hyphenation.rs	00_nucleo/prompts/compiler/layout.md	a4b2dd97	afa4a526	b24b6f9c	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/image.rs	00_nucleo/prompts/compiler/layout-image.md	41cbb718	76fbdba9	6bad1d60	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/link.rs	00_nucleo/prompts/compiler/layout/link.md	2ca9da6d	dff300f3	b0fc1327	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/layout/list_item.rs	00_nucleo/prompts/compiler/layout/list_item.md	ce14a92b	e39c748b	9662cf3a	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/layout/metrics.rs	00_nucleo/prompts/compiler/layout.md	a4b2dd97	afa4a526	fafc10f7	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/mod.rs	00_nucleo/prompts/compiler/layout.md	a4b2dd97	afa4a526	cf5d1526	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/outline.rs	00_nucleo/prompts/compiler/layout_outline.md	1f38b0df	564ef623	8e18a02c	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/layout/pad.rs	00_nucleo/prompts/compiler/atomizacao_elementos.md	6a13ed42	0eb7d4e6	4b78a58f	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/page_canvas.rs	00_nucleo/prompts/entities/page_canvas.md	23884959	6c7e72d6	3e82f5a4	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/compiler/layout/page_geometry.rs	00_nucleo/prompts/compiler/layout.md	a4b2dd97	afa4a526	03d54729	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/page_run.rs	00_nucleo/prompts/compiler/layout.md	a4b2dd97	afa4a526	bdd32431	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/page_running.rs	00_nucleo/prompts/entities/page_running.md	f412b469	058f4bc0	02034ce3	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/compiler/layout/pagebreak.rs	00_nucleo/prompts/compiler/atomizacao_elementos.md	6a13ed42	0eb7d4e6	add26fd1	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/parbreak.rs	00_nucleo/prompts/compiler/layout.md	a4b2dd97	afa4a526	844ce71c	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/place.rs	00_nucleo/prompts/compiler/atomizacao_elementos.md	6a13ed42	0eb7d4e6	91f09481	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/placement.rs	00_nucleo/prompts/compiler/layout.md	a4b2dd97	afa4a526	40ec5a92	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/quote.rs	00_nucleo/prompts/compiler/atomizacao_elementos.md	6a13ed42	0eb7d4e6	31c3e431	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/raw.rs	00_nucleo/prompts/compiler/layout/raw_highlight.md	c75e1e2b	355901e3	4b333868	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/layout/repeat.rs	00_nucleo/prompts/compiler/atomizacao_elementos.md	6a13ed42	0eb7d4e6	be0cfcdd	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/sequence.rs	00_nucleo/prompts/compiler/layout.md	a4b2dd97	afa4a526	031dc05a	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/set_page.rs	00_nucleo/prompts/passo-537b-set-page-columns.md	1c9f7fcd	7c980846	f28e7cd2	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/layout/shape.rs	00_nucleo/prompts/compiler/layout/shape_block_behaviour.md	c57c2964	872e4515	563c3a3d	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/slicing.rs	00_nucleo/prompts/compiler/layout.md	a4b2dd97	afa4a526	4f9752ca	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/smartquote.rs	00_nucleo/prompts/compiler/atomizacao_elementos.md	6a13ed42	0eb7d4e6	b1fb93ac	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/stack.rs	00_nucleo/prompts/compiler/atomizacao_elementos.md	6a13ed42	0eb7d4e6	ec0e181e	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/sub_frame.rs	00_nucleo/prompts/compiler/layout.md	a4b2dd97	afa4a526	5aaff0a3	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/table.rs	00_nucleo/prompts/compiler/layout/table.md	190e1963	d3c5c08f	b2e5158e	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/layout/table_cell.rs	00_nucleo/prompts/compiler/atomizacao_elementos.md	6a13ed42	0eb7d4e6	ac3b893b	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/table_footer.rs	00_nucleo/prompts/compiler/atomizacao_elementos.md	6a13ed42	0eb7d4e6	6eceac77	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/table_header.rs	00_nucleo/prompts/compiler/atomizacao_elementos.md	6a13ed42	0eb7d4e6	f51f1668	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/term_item.rs	00_nucleo/prompts/compiler/atomizacao_elementos.md	6a13ed42	0eb7d4e6	2c562603	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/terms.rs	00_nucleo/prompts/compiler/atomizacao_elementos.md	6a13ed42	0eb7d4e6	4ddf0030	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/tests.rs	00_nucleo/prompts/compiler/layout.md	a4b2dd97	afa4a526	0718ad3e	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/text.rs	00_nucleo/prompts/compiler/atomizacao_elementos.md	6a13ed42	0eb7d4e6	0a6f12ce	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/title.rs	00_nucleo/prompts/compiler/stdlib_audit_methodology.md	0683fad7	4b9ef0be	88f73a98	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/transform.rs	00_nucleo/prompts/compiler/atomizacao_elementos.md	6a13ed42	0eb7d4e6	7e33eb51	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/v_space.rs	00_nucleo/prompts/compiler/atomizacao_elementos.md	6a13ed42	0eb7d4e6	dde344a0	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/layout/vanilla_defaults.rs	00_nucleo/prompts/compiler/layout/vanilla_defaults.md	5266f93f	3680897a	f9f664e8	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/lexer/code.rs	00_nucleo/prompts/compiler/lexer/mod.md	0a315157	77ee12ef	49a6bc33	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/compiler/lexer/markup.rs	00_nucleo/prompts/compiler/lexer/mod.md	0a315157	77ee12ef	f5d2c97a	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/compiler/lexer/math.rs	00_nucleo/prompts/compiler/lexer/mod.md	0a315157	77ee12ef	5cffc41f	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/compiler/lexer/mod.rs	00_nucleo/prompts/compiler/lexer/mod.md	0a315157	77ee12ef	33a1fe9b	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/compiler/lexer/scanner.rs	00_nucleo/prompts/compiler/scanner.md	7b138094	c04b131c	efc6fe5e	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/math/layout/accent.rs	00_nucleo/prompts/compiler/math/layout/accent.md	8351cea7	b31c4962	f1b56ad8	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/math/layout/assembly.rs	00_nucleo/prompts/compiler/math/layout/assembly.md	02f2cabb	c982b0d8	a60208f0	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/math/layout/attach.rs	00_nucleo/prompts/compiler/math/layout/attach.md	d1050800	476bf6c5	ca7c67e8	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/math/layout/cancel.rs	00_nucleo/prompts/compiler/math/layout/cancel.md	6e4e01b8	a3d47fa0	369ab691	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/math/layout/cases.rs	00_nucleo/prompts/compiler/math/layout/cases.md	3acb32c7	2a623fa5	e97f9afd	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/math/layout/delimited.rs	00_nucleo/prompts/compiler/math/layout/delimited.md	9cff6ca6	84c07e81	6cce714e	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/math/layout/frac.rs	00_nucleo/prompts/compiler/math/layout/frac.md	cc8b86b7	f51c4d8e	0829c079	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/math/layout/matrix.rs	00_nucleo/prompts/compiler/math/layout/matrix.md	e7135420	a10f6da9	58209ede	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/math/layout/mod.rs	00_nucleo/prompts/compiler/math/layout/_comum.md	89eef8b8	d832dc26	2898d168	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/compiler/math/layout/op.rs	00_nucleo/prompts/compiler/math/layout/op.md	e433bd86	5358a38b	7b8881f3	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/math/layout/root.rs	00_nucleo/prompts/compiler/math/layout/root.md	c55124d4	3d91d50e	d151b46e	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/math/layout/spacing.rs	00_nucleo/prompts/compiler/math/layout/spacing.md	fa20f4e0	accb4a0b	907ee000	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/math/layout/stretchy.rs	00_nucleo/prompts/compiler/math/layout/stretchy.md	963ad0af	139be26c	c6756ae8	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/math/layout/tests.rs	00_nucleo/prompts/compiler/math/layout/_comum.md	89eef8b8	d832dc26	3d7edc4b	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/compiler/math/layout/underover.rs	00_nucleo/prompts/compiler/math/layout/underover.md	daa26845	1f0c4d20	4e293a07	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/math/mod.rs	00_nucleo/prompts/compiler/math/mod.md	1a897854	cdcfc9be	6d1cc5aa	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/math/symbols.rs	00_nucleo/prompts/compiler/math/symbols.md	d024a282	052eff5f	53b8abb9	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/mod.rs	00_nucleo/prompts/compiler/mod.md	87c324d5	a844651e	100a86e0	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/parse/code.rs	00_nucleo/prompts/compiler/parse.md	eb0d60e1	069ea828	bd270db1	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/compiler/parse/markup.rs	00_nucleo/prompts/compiler/parse.md	eb0d60e1	069ea828	f2acf0f7	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/compiler/parse/math.rs	00_nucleo/prompts/compiler/parse.md	eb0d60e1	069ea828	4a4fd8ce	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/compiler/parse/mod.rs	00_nucleo/prompts/compiler/parse.md	eb0d60e1	069ea828	56e53f3d	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/compiler/parse/parser.rs	00_nucleo/prompts/compiler/parse.md	eb0d60e1	069ea828	48d5eded	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/compiler/parse/patterns.rs	00_nucleo/prompts/compiler/parse.md	eb0d60e1	069ea828	bd60b457	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/compiler/parse/rules.rs	00_nucleo/prompts/compiler/parse.md	eb0d60e1	069ea828	8d43205a	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/compiler/scopes.rs	00_nucleo/prompts/compiler/scopes.md	d1c8312d	3e72b30c	85a36a45	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/assert.rs	00_nucleo/prompts/compiler/stdlib/assert.md	28d9c162	bd56da9d	b48054b1	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/calc.rs	00_nucleo/prompts/compiler/stdlib/calc.md	5c07066e	dcbd453e	4f58eb82	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/color.rs	00_nucleo/prompts/compiler/stdlib/color.md	8053e59b	a2082a2c	6056618f	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/context.rs	00_nucleo/prompts/compiler/stdlib/context.md	0f68a49f	4e42dadc	14f940b4	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/compiler/stdlib/counter.rs	00_nucleo/prompts/compiler/stdlib/counter.md	edd5085c	85069fc3	d19229e2	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/emoji.rs	00_nucleo/prompts/compiler/stdlib/emoji.md	8e3ac1a6	81d0b9a9	f4a84c9e	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/eval.rs	00_nucleo/prompts/compiler/stdlib/eval.md	dd56f092	e2c2a28d	464ee2a8	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/figure_image.rs	00_nucleo/prompts/compiler/stdlib/figure_image.md	6f29a5f2	627d9f26	5ed74abb	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/foundations/cast.rs	00_nucleo/prompts/compiler/stdlib/foundations/cast.md	e71863cf	07c4f8e3	66cf18e0	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/foundations/color.rs	00_nucleo/prompts/compiler/stdlib/foundations/color.md	a1007670	e284f2c8	464c2d96	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/foundations/datetime.rs	00_nucleo/prompts/compiler/stdlib/foundations/datetime.md	1521e4a6	2f16d955	9dbe969d	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/foundations/int.rs	00_nucleo/prompts/compiler/stdlib/foundations/int.md	8b27689f	731069c1	5317a0e5	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/foundations/mod.rs	00_nucleo/prompts/compiler/stdlib/foundations.md	5b8e29b4	3742d7d0	c19e6bc9	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/foundations/path.rs	00_nucleo/prompts/compiler/eval.md	561020cc	2dcd02da	6d935eb3	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/compiler/stdlib/foundations/query.rs	00_nucleo/prompts/compiler/stdlib/foundations/query.md	b5ce4390	8329f84f	fd4f6cc1	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/foundations/regex_constructor.rs	00_nucleo/prompts/compiler/stdlib/foundations/regex.md	25802632	d718f5ae	f6e6f18f	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/foundations/repr.rs	00_nucleo/prompts/compiler/stdlib/foundations/repr.md	0158019d	f7d2663f	d65301d3	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/foundations/selector.rs	00_nucleo/prompts/compiler/stdlib/foundations/selector.md	fd563aa1	9bda6428	93448072	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/foundations/str.rs	00_nucleo/prompts/compiler/stdlib/foundations/str.md	729549f1	6ad636eb	f824b2f2	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/foundations/ty.rs	00_nucleo/prompts/compiler/stdlib/foundations/ty.md	11a6302c	42868b65	7d9c475b	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/loading.rs	00_nucleo/prompts/compiler/stdlib/loading.md	426f2a28	ee929b6d	9379f85f	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/math_style.rs	00_nucleo/prompts/compiler/stdlib/math_style.md	79d97b73	404600a0	b554c551	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/mod.rs	00_nucleo/prompts/compiler/stdlib/_comum.md	d8f9029f	bd4b274b	fc6a211a	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/panic.rs	00_nucleo/prompts/compiler/stdlib/panic.md	652fb635	7fa1dd48	277f949d	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/pdf.rs	00_nucleo/prompts/compiler/stdlib/pdf.md	e16570fa	38bda66a	23b735af	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/plugin.rs	00_nucleo/prompts/compiler/stdlib/plugin.md	905db97a	8fe7c660	6fec5b48	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/primitives_constructors/decimal.rs	00_nucleo/prompts/compiler/stdlib/primitives-constructors.md	5b6064d7	8ca90cfc	adaf2600	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/compiler/stdlib/primitives_constructors/duration.rs	00_nucleo/prompts/compiler/stdlib/primitives-constructors.md	5b6064d7	8ca90cfc	defbd6c4	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/compiler/stdlib/primitives_constructors/version.rs	00_nucleo/prompts/compiler/stdlib/primitives-constructors.md	5b6064d7	8ca90cfc	76701aae	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/compiler/stdlib/primitives_constructors.rs	00_nucleo/prompts/compiler/stdlib/primitives-constructors.md	5b6064d7	8ca90cfc	6715df5b	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/compiler/stdlib/state.rs	00_nucleo/prompts/compiler/stdlib/state.md	b6537895	8e882ac3	22d3e6d3	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/compiler/stdlib/structural/bibliography.rs	00_nucleo/prompts/compiler/stdlib/structural/bibliography.md	8184430e	e69a2b47	724bb68b	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/structural/divider.rs	00_nucleo/prompts/compiler/stdlib/structural/divider.md	96c947e2	d5068708	fb0b6772	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/structural/document.rs	00_nucleo/prompts/compiler/stdlib/structural/document.md	bec77d19	8df80d09	093b7ea0	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/structural/footnote.rs	00_nucleo/prompts/compiler/stdlib/structural/footnote.md	78fa8d2b	4fc1ced8	5a4c737b	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/structural/heading.rs	00_nucleo/prompts/compiler/stdlib/structural/heading.md	acf2125a	d3a09b3a	5fe69f10	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/structural/lists.rs	00_nucleo/prompts/compiler/stdlib/structural/lists.md	b7faf4de	d2c61f7d	7dd1583f	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/structural/markup.rs	00_nucleo/prompts/compiler/stdlib/structural/markup.md	98e70664	211339da	bdfe2355	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/structural/math.rs	00_nucleo/prompts/compiler/stdlib/structural/math.md	4107ef44	e0e5a1a7	b761923a	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/structural/mod.rs	00_nucleo/prompts/compiler/stdlib/structural.md	50c093bc	3f3de5c3	08c5c5f3	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/structural/outline.rs	00_nucleo/prompts/compiler/stdlib/structural/outline.md	e10ad1ae	4c3d3673	01b891e9	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/structural/par.rs	00_nucleo/prompts/compiler/stdlib/structural/par.md	848b794d	f6a1b6e7	7568a8bb	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/structural/quote.rs	00_nucleo/prompts/compiler/stdlib/structural/quote.md	d28762f6	4aeca34d	c0729e2c	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/structural/table_grid.rs	00_nucleo/prompts/compiler/stdlib/structural/table_grid.md	5bcdec0a	b682fe9c	6116f71a	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/structural/table_lines.rs	00_nucleo/prompts/compiler/stdlib/structural/table_lines.md	b6b79355	80b3b8fe	ba8a5360	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/structural/title.rs	00_nucleo/prompts/compiler/stdlib/structural/title.md	a6498fd8	7aae6f03	dfc59335	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/sym.rs	00_nucleo/prompts/compiler/stdlib/sym.md	0843830c	b08b2879	aec2cc62	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/sys.rs	00_nucleo/prompts/compiler/stdlib/sys.md	13598674	b79c983f	ffe9ed74	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/text/case.rs	00_nucleo/prompts/compiler/stdlib/text/case.md	be9ce77d	2a4a2f67	4382da9f	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/text/constructor.rs	00_nucleo/prompts/compiler/stdlib/text/constructor.md	5250b3b4	c06ea006	c7807d84	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/text/deco.rs	00_nucleo/prompts/compiler/stdlib/text/deco.md	c14504e3	1c552110	d88e131b	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/text/lorem.rs	00_nucleo/prompts/compiler/stdlib/text/lorem.md	710dcea9	5eea2f96	84ed3780	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/text/mod.rs	00_nucleo/prompts/compiler/stdlib/text.md	6de851f6	ef353b6e	a8732f7f	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/text/shift.rs	00_nucleo/prompts/compiler/stdlib/text/shift.md	26a124df	b6afb733	a2f5c607	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/text/smallcaps.rs	00_nucleo/prompts/compiler/stdlib/text/smallcaps.md	66b8a68b	0d7e3dfe	7769a522	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/text/smartquote.rs	00_nucleo/prompts/compiler/stdlib/text/smartquote.md	7f987d75	5a495c14	844653a1	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/compiler/stdlib/visualize.rs	00_nucleo/prompts/compiler/stdlib/tiling-stdlib.md	9897ac24	d6d7cb96	04da143a	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/contracts/mod.rs	00_nucleo/prompts/world.md	8070f41e	edb72718	42c736c8	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/contracts/package_downloader.rs	00_nucleo/prompts/infra/package_downloader.md	1a4a4691	0b887d9c	ee741d0d	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/contracts/plugin_host.rs	00_nucleo/prompts/contracts/plugin_host.md	c3b3ddb2	1332e254	93f5264e	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/contracts/world.rs	00_nucleo/prompts/contracts/world.md	7efb7ad6	c15e79e2	5abd444e	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/args.rs	00_nucleo/prompts/entities/args.md	40280be3	aced7776	38f70e7a	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/ast/code.rs	00_nucleo/prompts/entities/ast/code.md	8076011d	b959c166	ddb13970	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/ast/expr.rs	00_nucleo/prompts/entities/ast/expr.md	73a185a6	cb549607	d4a4c964	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/ast/markup.rs	00_nucleo/prompts/entities/ast/markup.md	5949ad9f	3ccf0079	6f305d72	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/ast/math.rs	00_nucleo/prompts/entities/ast/math.md	e39a4de9	20c3c0c9	9651dbbc	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/ast/mod.rs	00_nucleo/prompts/entities/ast/mod.md	df5b9eee	abe81d5c	1c210e5b	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/axes.rs	00_nucleo/prompts/entities/axes.md	9b5d3f18	98f3d7db	fd124da2	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/bib_entry.rs	00_nucleo/prompts/entities/bib_entry.md	5a2c0ebd	89c7dc08	b13046c2	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/bib_store.rs	00_nucleo/prompts/entities/bib_store.md	308b33f5	b9fb98b4	7f168ca4	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/bytes.rs	00_nucleo/prompts/entities/bytes.md	d66a83e6	b8117cd1	374a56fc	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/citation_form.rs	00_nucleo/prompts/entities/citation_form.md	7766dc06	3dbe571d	0ee1a2dd	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/citation_style.rs	00_nucleo/prompts/entities/citation_style.md	c6ee0a02	e76ee955	bc87d8b4	would_fix	yes	single_consumer	candidate_after_linter_fix
